خطاب	خطاب
انسس اهنا سي} ثثاكيزككي حاصل تهائي تو هوسس جه شخص شريعة نا سوى عمل كرسس تو جيم مولانا محمد برهان الدين اْقا	انے اهuni06460627.isol سي} پاكيزگي حاصل uni062A06BE.liga.init.mediائي تو هوے uni062C06BE.liga.init.medi شخص شريعة uni06460627.isol سوى عمل كرے تو uni062C064A.liga.init.finaم مولاuni06460627.isol محمد برهان الدين اْقا
بارها فرماؤتا كه شريعة موكي نسس ايم دعوى كرسس كه يه عقلمند ؛	uni06280627.isolرها فرماؤuni062A0627.isol uni06430647.liga.init.fina شريعة موكي نے ايم دعوى كرے uni06430647.liga.init.fina يه عقلمند ؛
تو يه عقل نو دشمن تهيو،	تو يه عقل نو دuni06340645.liga.medi.finaن uni062A06BE.liga.init.mediيو،
تو اْ لوككو ني وات اثثنسس نتهي مانواني اثثنسس تو اثثنا موالي طاهرين أولياء الله ني وات مانواني ؛	تو اْ لوگو ني وات اپنے نuni062A06BE.liga.init.mediي مانواني اپنے تو اپuni06460627.isol موالي طاهرين أولياء االله ني وات مانواني ؛
كه يه سككلا سوطط فرماوسس ؛،	uni06430647.liga.init.fina يه سگلا سوں فرماوے ؛،
ديكهو سيدنا اْثثنا كتاب ما اْ ذكر بهي لايا ؛	ديuni06430647.liga.init.finaو سيدuni06460627.isol اْپuni06460627.isol كuni062A0627.isolب ما اْ ذكر uni062806BE.liga.init.mediي لايا ؛
تو اْ مثل عمل كروا ثثر خدا تعالى يه مظظر كيدي ؛	تو اْ مثل عمل كروا پر خدا تعالى يه مظظر كيدي ؛
كه اْ} عمل صحيح ؛	uni06430647.liga.init.fina اْ} عمل صuni062D064A.liga.init.finaح ؛
انسس اهنا مطابق جه عمل كرسسس تو اهنسس} ثثاكيزككي ملسسس،	انے اهuni06460627.isol مطابق uni062C06BE.liga.init.medi عمل كرےس تو اهنے} پاكيزگي ملےس،
استنجاء ني دعاء	استنجاء ني دعاء
هوسس استنجاء كرتي وقت جه دعاء ني تلاوة اثثنسس كريئسس ؛	هوے استنجاء كرتي وقت uni062C06BE.liga.init.medi دعاء ني تلاوة اپنے كريئے ؛
يه سوطط كه	يه سوں uni06430647.liga.init.fina
"اللهم حصن فرجي عن معاصيك حتى لا اعصيك اللهم استر عورتي واغفر زلتي"	"االلهم حصن فرuni062C064A.liga.init.fina عن معاصيك حتى لا اعصيك االلهم استر عورتي واغفر زلتي"
(فحوى)	(فحوى)
انسس أيك كتاب ما ايم بيان اْوسس ؛	انے أيك كuni062A0627.isolب ما ايم بيان اْوے ؛
كه مولانا علي اْ مثل دعاء ثثرٌهتا:	uni06430647.liga.init.fina مولاuni06460627.isol علي اْ مثل دعاء پرٌهuni062A0627.isol:
"اللهم حصن فرجي واستر عورتي ولا تشمت بي الأعداء"	"االلهم حصن فرuni062C064A.liga.init.fina واستر عورتي ولا تuni06340645.liga.medi.finaت بي الأعداء"
تو عورة ني معنى سوطط – يه أيك جسم نا حصة ني مقدار ؛	تو عورة ني معنى سوں – يه أيك جuni06330645.liga.medi.fina uni06460627.isol حصة ني مقدار ؛
كه جه دٌونضضي سي كه ككوضضهن لكك نو حصة ؛	uni06430647.liga.init.fina uni062C06BE.liga.init.medi دٌونٹي سي uni06430647.liga.init.fina گوٹهن لگ نو حصة ؛
اهنسس عورة كظظسس ؛	اهنے عورة كظظے ؛
انسس يه نو ستر كروو،	انے يه نو ستر كروو،
ححهثثاوو هر ميثاق اْثثنار مؤمن مؤمنة ثثر واجب ؛،	چهپاوو هر ميuni062B0627.isolق اْپuni06460627.isolر مؤمن مؤمنة پر واجب ؛،
يه متعلق أيك ذكر كريئسس كه بعض الائمة سي ايم بيان ؛	يه متعلق أيك ذكر كريئے uni06430647.liga.init.fina بعض الائمة سي ايم بيان ؛
"و روينا عن بعضهم ص أنه أمر بابتناء مخرج في الدار فأشاروا إلى موضع غير مستتر من الدار فقال يا هؤلاء إن الله عز	"و رويuni06460627.isol عن بعضuni06470645.liga.medi.fina ص أuni064606BE.liga.init.medi أمر uni06280627.isolبتuni06460627.isolء مخرج uni0641064A.liga.medi.fina الدار فأشاروا إلى موضع uni063A064A.liga.init.finaر مستتر من الدار فقال يا هؤلاء إن االله عز
و جل لما خلق الإنسان خلق مخرجه في أستر موضع منه و كذلك ينبغي أن يكون المخرج في أستر موضع من الدار و هذا من	و جل لما خلق الإنسان خلق مخرuni062C06BE.liga.init.medi uni0641064A.liga.medi.fina أستر موضع مuni064606BE.liga.init.medi و كذلك ينبuni063A064A.liga.init.fina أن يكون اuni06440645062E.initرج uni0641064A.liga.medi.fina أستر موضع من الدار و هذا من
كلام الحكمة التي فضل الله بها أولياءه ص على جميع الخلق و أبانهم بها عنهم".	uni064306440627.isolم الحكمة التي فضل االله uni062806BE.liga.init.mediا أولياءه ص على جميع الخلق و أuni06280627.isoluni064606BE.liga.init.mediم uni062806BE.liga.init.mediا عuni064606BE.liga.init.mediم".
عجب يه سككلا نا علم ني شان ؛،	عجب يه سگلا uni06460627.isol علم ني شان ؛،
خدا تعالى اثثنسس يه سككلا نا علم سي فائدة لينار باقي راكهسس،	خدا تعالى اپنے يه سگلا uni06460627.isol علم سي فائدة ليuni06460627.isolر uni06280627.isoluni0642064A.liga.medi.fina راuni06430647.liga.init.finaے،
ستر العورة - ححهثثاوو	ستر العورة - چهپاوو
ستر العورة كرواني أيك معنى سوطط كه كوئي نا عيب – خامي نسس ححهثثاوو كوئي نا سامنسس اهنسس ظاهر نه كروو،	ستر العورة كرواني أيك معنى سوں uni06430647.liga.init.fina كوئي uni06460627.isol uni0639064A.liga.init.finaب – خامي نے چهپاوو كوئي uni06460627.isol سامنے اهنے ظاهر uni064606BE.liga.init.medi كروو،
اهنسس ثثهيلاوو نظظيطط،	اهنے پuni0647064A.liga.medi.finaلاوو نظuni0638064A.liga.init.finaں،
يه معنى ما أيك ذكر كريئسس:	يه معنى ما أيك ذكر كريئے:
سيدي لقمانجي بن حبيب الله ني ذكر – نمك	سيدي لقمانuni062C064A.liga.init.fina بن حبيب االله ني ذكر – نمك
"مولاي لقمانجي بن مولاي حبيب الله نا عجب اخلاق هتا،	"مولاي لقمانuni062C064A.liga.init.fina بن مولاي حبيب االله uni06460627.isol عجب اخلاق هuni062A0627.isol،
اْثث يه مولا ي خانجي فير سي علم حاصل كيدو جه ني قبر اديثثور نا اندر ؛،اْثث ني سيرة حميدة انسس حسن الخلق ني	اْپ يه مولا ي خانuni062C064A.liga.init.fina uni0641064A.liga.medi.finaر سي علم حاصل كيدو uni062C06BE.liga.init.medi ني قبر اديپور uni06460627.isol اندر ؛،اْپ ني سيرة حميدة انے حسن الخلق ني
ككهني ذكرو ؛،	گهني ذكرو ؛،
ايك وقت اْثث بعض المؤمنين نا يظظاطط جموانسس ثثدهارا،	ايك وقت اْپ بعض المؤمنين uni06460627.isol يظظاں جموانے پدهارا،
اْثثناساتهـ طلبة العلم انسس رؤساء تها،	اْپuni06460627.isolساuni062A06BE0640.liga.init.medi طلبة العلم انے رؤساء uni062A06BE.liga.init.mediا،
جمارنار صاحب يه ححاول نا طبق حاضر كيدا،	جمارuni06460627.isolر صاحب يه چاول uni06460627.isol طبق حاضر كيدا،
ححاول نو dish لايا،	چاول نو dish لايا،
اهنا ثثر شكر نا بدل بهول ما نمك ناكهي ديدو ايم خيال كري نسس كه اْكهاندٌ ؛،اْم تهئي جائي ؛نسس،فرق ثثرٌي جائي	اهuni06460627.isol پر شكر uni06460627.isol بدل uni062806BE.liga.init.mediول ما نمك uni06460627.isoluni06430647.liga.init.finaي ديدو ايم uni062E064A.liga.init.finaال كري نے uni06430647.liga.init.fina اْuni06430647.liga.init.finaاندٌ ؛،اْم uni062A06BE.liga.init.mediئي جائي ؛نے،فرق پرٌي جائي
بعض وقت،	بعض وقت،
كهاندٌ نا بدل نمك ناكهي ديدو اوثثر،اْثث يه تناول كري ليدو لقمانجي صاحب يه- تهال موكو ته وقت،	uni06430647.liga.init.finaاندٌ uni06460627.isol بدل نمك uni06460627.isoluni06430647.liga.init.finaي ديدو اوپر،اْپ يه تuni06460627.isolول كري ليدو لقمانuni062C064A.liga.init.fina صاحب يه- uni062A06BE.liga.init.mediال موكو uni062A06BE.liga.init.medi وقت،
جمن جمي ليدو اْثث يه،كئي فرمايو نظظيطط،اْثث نا ساتهـ جه حاضرين تها يه سككلا يه بهي اْثث ني ادب خاطر كئي كظظيو	جمن جمي ليدو اْپ يه،كئي فرمايو نظuni0638064A.liga.init.finaں،اْپ uni06460627.isol ساuni062A06BE0640.liga.init.medi uni062C06BE.liga.init.medi حاضرين uni062A06BE.liga.init.mediا يه سگلا يه uni062806BE.liga.init.mediي اْپ ني ادب خاطر كئي كظuni0638064A.liga.init.finaو
نظظيطط،	نظuni0638064A.liga.init.finaں،
كئي بهي بولا نظظيطط...	كئي uni062806BE.liga.init.mediي بولا نظuni0638064A.liga.init.finaں...
يه طبق ما تهورٌو باقي رهيو،	يه طبق ما uni062A06BE.liga.init.mediورٌو uni06280627.isoluni0642064A.liga.medi.fina رuni0647064A.liga.medi.finaو،
تاكه لوككو بركة لسس،جه يه جموا بلايا تها يه صاحب يه اهما سي تناول كيدو،	uni062A0627.isoluni06430647.liga.init.fina لوگو برuni06430629.liga.init.fina لے،uni062C06BE.liga.init.medi يه جموا بلايا uni062A06BE.liga.init.mediا يه صاحب يه اuni06470645.liga.medi.finaا سي تuni06460627.isolول كيدو،
تو اهنسس معلوم تهيو كه ححاول ثثر تو نمك ؛،	تو اهنے معلوم uni062A06BE.liga.init.mediيو uni06430647.liga.init.fina چاول پر تو نمك ؛،
تو جمارنار يه اهنا بئيرو نسس ثثوححهو كه:	تو جمارuni06460627.isolر يه اهuni06460627.isol uni06280626.isolيرو نے پوچهو uni06430647.liga.init.fina:
اْ واسن ما نمك ؛	اْ واسن ما نمك ؛
يا شكر؟	يا شكر؟
بئيرو يه كظظيوكه:	uni06280626.isolيرو يه كظuni0638064A.liga.init.finaوuni06430647.liga.init.fina:
ثثيسيلو نمك ؛،	پيسيلو نمك ؛،
اْ مرد نسس ككهنو ثثححتاؤ تهيو،	اْ مرد نے گهنو پچuni062A0627.isolؤ uni062A06BE.liga.init.mediيو،
انسس مولاي لقمانجي نا نزديك اْيا،	انے مولاي لقمانuni062C064A.liga.init.fina uni06460627.isol نزديك اْيا،
اعتذار كيدو،	اعتذار كيدو،
اهني خطاء ثثر ندم كيدو،	اهني خطاء پر ندم كيدو،
توبة انسس استغفار كيدو،	توبة انے استغفار كيدو،
مولاي لقمانجي فرماوسس ؛	مولاي لقمانuni062C064A.liga.init.fina فرماوے ؛
تميطط ندامة انسس اسف نه كرو،	تميں ندامة انے اسف uni064606BE.liga.init.medi كرو،
تمارو كوئي قصور نتهي،	uni062A06450627.finaرو كوئي قصور نuni062A06BE.liga.init.mediي،
بلكه اْ نمك همارا نصيب ما تهو،انسس اْححاول جه نمك سي اْميز تهيا يه تو همارا واسطسس مبارك فال ؛،	بلuni06430647.liga.init.fina اْ نمك uni06470645.liga.medi.finaارا نصيب ما uni062A06BE.liga.init.mediو،انے اْچاول uni062C06BE.liga.init.medi نمك سي اْميز uni062A06BE.liga.init.mediيا يه تو uni06470645.liga.medi.finaارا واسطے مuni06280627.isolرك فال ؛،
انسس اهنا حق ما دعاء فرماوي كه "بارك الله في مالك واْلك بحق محمد واْله"،خدا تمارا اْل ما،	انے اهuni06460627.isol حق ما دعاء فرماوي uni06430647.liga.init.fina "uni06280627.isolرك االله uni0641064A.liga.medi.fina مالك واْلك بحق محمد واْله"،خدا uni062A06450627.finaرا اْل ما،
مال ما اْل محمدني حرمة سي بركة اْثثجو،	مال ما اْل محمدني حرمة سي برuni06430629.liga.init.fina اْپجو،
مولاي لقمانجي نسس وه مؤمن يه ثثوتانا ككهرسس جموا نسس سا واسطسس بلايا؟	مولاي لقمانuni062C064A.liga.init.fina نے وه مؤمن يه پوuni062A0627.isoluni06460627.isol گهرے جموا نے سا واسطے بلايا؟
كه داعي الزمان ني محبة نا خاطر،	uni06430647.liga.init.fina داuni0639064A.liga.init.fina الزمان ني محبة uni06460627.isol خاطر،
انسس اْثث اهنا يظظاطط سا واسطسس ثثدهارا؟	انے اْپ اهuni06460627.isol يظظاں سا واسطے پدهارا؟
كه اْ مؤمن نا دل ما مولى ني محبة ؛	uni06430647.liga.init.fina اْ مؤمن uni06460627.isol دل ما مولى ني محبة ؛
ته خاطر،	uni062A06BE.liga.init.medi خاطر،
تو سيدي لقمانجي نا خلق ني خوبي ديكهو!	تو سيدي لقمانuni062C064A.liga.init.fina uni06460627.isol خلق ني خوبي ديuni06430647.liga.init.finaو!
كه وه ححاول لايا جه ما نمك هتو تو اْثث يه اهنسس كئي نه فرمايو،	uni06430647.liga.init.fina وه چاول لايا uni062C06BE.liga.init.medi ما نمك هتو تو اْپ يه اهنے كئي uni064606BE.liga.init.medi فرمايو،
